mean_x,mean_y,mean_z,std_x,std_y,std_z,min_x,min_y,min_z,max_x,max_y,max_z,mad_x,mad_y,mad_z,energy_x,energy_y,energy_z,freq_max_x,freq_max_y,freq_max_z,spectral_entropy_x,spectral_entropy_y,spectral_entropy_z,gesture
-8000,7709.330658364577,-19776,5440,6451.2,123433779.2,7884.8,8255.097004881287,-4224,23296,6676.4800000000005,130316697.6,-8627.2,2537.468849069876,-11136,-3968,1963.5199999999998,80867328,0,2.0407679985667992,0,2.0735667386879983,0,1.3550045005441835,left
-10214.4,6636.475980518576,-19776,-4352,6420.48,148376780.8,5024,7323.079570781681,-5312,12608,7027.2,78868070.4,-8012.8,2673.300761231328,-11136,-3968,2286.08,71351500.8,0,1.6937020766547226,0,2.0436595711804197,0,1.2138959384535637,left
-11449.6,6579.651346386068,-19776,-4352,6483.2,174385152,3232,7439.611172635301,-5312,12608,7302.4,65793638.4,-7616,2840.0428165786516,-11136,-3968,2636.8,66069299.2,0,1.4569692529169382,1,1.9533535158303308,0,1.204700018793966,left
-12416,6162.704861,-19776,-4672,5836.8,192135987.2,1548.8,7020.178641601651,-5312,11008,6773.76,51681689.6,-7308.8,2878.548967796101,-11136,-3968,2739.2,61704601.6,0,1.494673169449772,1,2.032397515854883,0,1.2077123203411617,left
-12032,6675.72462,-19776,-1728,6297.6,189334323.2,1651.2,7163.415676896043,-5312,12032,6896.639999999999,54040985.6,-7014.4,2610.1017298182073,-11136,-3968,2444.8,56014438.4,0,1.5772300932226577,1,2.0529876031042447,0,1.257815822084195,left
-11648,7131.392234,-19776,-1728,6758.4,186532659.2,1753.6,7302.408414,-5312,12032,7019.5199999999995,56400281.6,-6720,2272.8561767080646,-9920,-3968,2150.4,50324275.2,0,1.601476125422977,1,2.0537988425891047,0,1.1978205007494278,left
-7916.8,15106.658749041762,-19776,32640,11235.84,290886860.8,2566.4,8431.472317454407,-5312,17152,7994.88,77676134.4,-7046.4,2865.949727402768,-13184,-3968,2476.8,57865420.8,1,2.1992246999478877,1,1.9607042307753084,0,1.3549497506541508,left
-4185.6,19435.066633279133,-19776,32640,15713.280000000002,395241062.4,3379.2,9355.906934124558,-5312,17152,8970.240000000002,98951987.2,-7372.8,3323.911334557527,-13184,-3968,2803.2,65406566.4,1,2.175653170365721,1,2.0695618562688223,0,1.4637254185541129,left
-2406.4,19017.526501624758,-19776,32640,14988.8,367457075.2,4544,9428.136273940889,-5312,17152,9203.2,109537689.6,-7814.4,3670.214467847894,-13184,-3968,3244.8,74535321.6,1,1.9789288413390131,1,1.7785546538477777,0,1.494735025086863,left
-320,18120.81764159664,-19776,32640,13747.2,328466432,6003.2,9081.002376389953,-5312,17152,8616.960000000001,118503014.4,-8236.8,3439.0160453245926,-13184,-3968,2840.3199999999997,79671705.6,1,1.8256198440745846,1,1.765228328313324,0,1.2929098535491055,left
742.4,17238.97233131952,-16704,32640,12897.28,297733324.8,6739.2,8502.083848092774,-5312,17152,7733.76,117702246.4,-8652.8,3135.7126398954356,-13184,-4672,2590.72,84703641.6,1,1.9113407024346674,0,1.8258448883886873,0,1.1119664411813508,left
1504,16608.07399,-16704,32640,12454.4,278090137.6,7507.2,7686.559865115213,-5312,17152,6812.159999999999,115441254.4,-9376,2963.4488016498617,-13184,-4672,2662.4,96691404.8,1,2.039333222103643,0,1.894573862080587,0,1.4553959280659763,left
2265.6,15915.841386492893,-14016,32640,12149.76,258446950.4,8275.2,6685.905126458197,-4224,17152,5890.5599999999995,113180262.4,-10099.2,2585.6000000000004,-13184,-5568,2444.8,108679168,1,2.1149687724855495,0,1.7691981969138322,0,1.244489497319833,left
2419.2,15764.664162613804,-12480,32640,12088.32,254377164.8,8960,5639.413302817945,2368,17152,5068.8,112084582.4,-10822.4,2199.6735757834617,-13184,-8128,2117.12,121962905.6,1,2.128190932075863,0,1.4044501460338346,0,0.9585287550439459,left
1344,16366.040156372586,-12480,32640,12518.4,269653606.4,8019.2,5829.978469943092,2368,17152,5395.199999999999,98296217.6,-11283.2,2079.7636788827713,-13184,-8128,1867.5199999999998,131636019.2,1,2.010791786625272,0,1.5945197610679371,0,1.080274057486244,left
-435.2,17529.080094517223,-19520,32640,13839.359999999997,307458048,7078.4,5865.501363054995,2368,17152,5345.280000000001,84507852.8,-11468.8,1867.616063327792,-13184,-8128,1607.6800000000003,135021363.2,1,2.0197532775826263,0,1.911943933934754,0,1.0143891171802366,left
-5254.4,14053.428017391345,-19520,32640,10115.840000000002,225107558.4,5356.8,5137.4941128920045,-64,17152,4363.520000000001,55089152,-11187.2,1798.7985323543044,-13184,-8128,1602.56,128389120,1,2.3019192987356325,0,2.0268987127517444,0,0.9644298898447508,left
-10073.6,6424.924267257941,-19520,1088,5043.2,142757068.8,3635.2,3529.2736023153548,-64,10368,2693.12,25670451.2,-10905.6,1680.7038525570172,-12800,-8128,1484.8,121756876.8,0,1.8210975367246023,0,2.0354782911731335,0,1.0130601818330192,left
-11590.4,5303.391579,-19520,1088,4024.3199999999997,162463334.4,2707.2,2776.751944268699,-64,10368,1617.92,15039283.2,-10822.4,1616.9217173382265,-12800,-8128,1401.6,119738777.6,0,1.664061572818096,0,2.1109584897520612,0,0.9841312107134508,left
-13107.2,3220.389442287998,-19520,-9088,2649.6,182169600,1779.2,1114.7029021223548,-64,3136,1013.7600000000002,4408115.2,-11174.4,1370.3175690328137,-12800,-8128,1157.1200000000001,126744985.6,0,1.045853620230787,0,1.799065842244838,0,0.8616804053915567,left
-13683.2,2966.5639652635173,-19520,-9088,2319.3599999999997,196030464,1580.8,1028.8087091388757,-64,2624,940.8,3557376,-11532.8,922.0443373287426,-12800,-10048,762.8800000000003,133855641.6,0,1.1357786186124295,0,1.7398136156321358,0,0.6151052126533079,left
-14265.6,2549.651082011027,-19520,-9088,1824,210008064,1459.2,1000.0396792127799,-64,2624,880.6400000000001,3129344,-11513.6,916.0946675971867,-12800,-10048,751.3599999999999,133402214.4,0,0.9856599235574566,0,1.862350402808876,0,0.6057124937348175,left
-14963.2,1912.261739,-19520,-12480,1367.0400000000002,227554099.2,1088,1251.1959079216972,-1344,2624,947.2,2749235.2,-11404.8,927.8013580503102,-12800,-10048,803.8400000000001,130930278.4,0,0.8905138556844825,0,2.1003196390271297,0,0.6671042688029061,left
-14675.2,2415.277242885379,-19520,-9600,1692.1599999999999,221195059.2,1049.6,1208.6345353331585,-1344,2624,924.1600000000001,2562457.6,-11571.2,1254.7264881240055,-14464,-10048,936.9599999999998,135467008,0,1.0502940152755578,0,2.093030934,0,0.8148402703824931,left
-14387.2,2800.8026278193897,-19520,-9600,2037.7599999999998,214836019.2,1011.2,1163.2517182450235,-1344,2624,901.1200000000001,2375680,-11737.6,1494.1498720007976,-14464,-10048,1090.5600000000002,140003737.6,0,1.1538352436322863,0,2.0816537056781566,0,0.8958654154902483,left
-12307.2,5042.781708541428,-16064,1280,3800.3199999999997,176896819.2,870.4,1037.9845085549205,-1344,2240,816.64,1835008,-12377.6,1938.0907718680257,-16448,-10368,1648.64,156961177.6,0,1.6042400738098685,0,2.093037940997878,0,0.9575187351971068,left
-10624,6324.935794140522,-16064,1280,5171.2,152874188.8,998.4,992.8048347988642,-1344,2240,680.96,1982464,-12985.6,2153.9494515888714,-16448,-10368,1976.3200000000002,173265305.6,0,1.817391977641623,0,2.0750465674962895,0,1.013279420716599,left
-9964.8,6117.077681,-16064,1280,4844.8,136715878.4,1504,1487.2944563871674,-1344,4992,992,4474060.8,-13612.8,2212.780911,-16640,-10816,2080,190204723.2,0,1.6911638561203495,0,1.821584549923704,0,0.7925779903235328,left
-9363.2,5977.000398,-16064,1280,4597.759999999999,123394048,1561.6,1481.2094517656847,-1344,4992,977.9199999999998,4632576,-13990.4,2178.107214991953,-16640,-10816,2001.9199999999996,200475443.2,0,1.7156815172289581,0,1.7844253293722143,0,0.7887455426536399,left
-8761.6,5771.185583569462,-16064,1280,4295.679999999999,110072217.6,1619.2,1472.8484511313443,-1344,4992,940.7999999999998,4791091.2,-14368,2075.268465,-16640,-10816,1772.8,210746163.2,0,1.7775880983271488,0,1.8308201261557309,0,0.7034403174311741,left
-8204.8,5408.117395175515,-16064,1280,3850.2399999999993,96566476.8,1779.2,1500.0595188191699,-1344,4992,1021.4399999999999,5415731.2,-14809.6,1927.7071976832997,-16640,-10816,1556.48,223040307.2,0,1.847303265,0,1.797642869395716,0,0.8568957512838817,left
-7648,4956.695673530906,-16064,1280,3571.2,83060736,1939.2,1509.925349148096,-1344,4992,1055.9999999999998,6040371.2,-15251.2,1653.8892828723451,-16640,-10816,1201.9199999999996,235334451.2,0,1.8463256627701616,0,1.4604748062864852,0,0.7739969574893186,left
-7059.2,4216.434436819812,-10176,1280,3335.6800000000003,67610624,2528,1238.4454772011563,1216,4992,985.6,7924531.2,-15782.4,750.3027655553457,-16640,-14464,645.1200000000001,249647104,0,1.8396457099978984,0,1.717157774893563,0,0.4142466117345249,left
-7116.8,4254.512822874082,-10176,1280,3358.72,68749721.6,2758.4,1370.691154126268,1216,4992,1160.96,9487564.8,-15948.8,611.0575750287364,-16640,-14464,481.2800000000003,254737612.8,0,1.8308312082199696,0,1.7530144471149507,0,0.3350903936166255,left
-6950.4,4186.128407012858,-10176,1280,3292.16,65831731.2,2790.4,1361.9224060129125,1216,4992,1141.76,9641164.8,-16160,384.26657413831873,-16640,-15488,294.4,261293260.8,0,1.8048376604753504,0,1.7516234589086923,0,0.2608374948932253,left
-7801.6,3167.508649,-10176,1280,1930.2399999999993,70898073.6,2931.2,1260.9137004569345,1216,4992,1057.28,10181836.8,-16128,372.0817115,-16640,-15488,256,260250828.8,0,1.619079582841111,0,1.6512622947113642,0,0.25744338114624615,left
-8652.8,1045.6902791936052,-10176,-7232,947.2,75964416,3072,1133.7216589621987,1664,4992,972.8,10722508.8,-16096,356.62417192332884,-16640,-15488,243.2,259208396.8,0,0.8176656150046985,0,1.5671832230695604,0,0.24952998387016678,left
-8576,1048.5067477131465,-10176,-7232,947.2,74647142.4,2931.2,960.7676930455145,1664,4544,775.68,9515008,-16051.2,310.6473241474969,-16576,-15488,225.27999999999957,257737523.2,0,0.7746799885140223,0,1.4850337890385716,0,0.2124313111555806,left
-8588.8,1042.944754049801,-10176,-7232,936.9599999999998,74855219.2,3123.2,876.4962977674236,1664,4544,752.64,10522624,-16121.6,248.6134348743044,-16576,-15488,126.71999999999971,259967795.2,0,0.7720851348790896,0,1.2395623360055474,0,0.14643987664749347,left
-8678.4,1032.445175,-10176,-7232,921.6,76380569.6,3558.4,1096.6993389256693,2560,6016,896,13864960,-16320,405.7822075941724,-17472,-16128,281.6,266507059.2,0,0.7275386956553133,0,1.410853277578644,0,0.2628556544530112,left
-8665.6,1024.8796221996024,-10176,-7232,908.8,76143001.6,3334.4,1419.718507310516,512,6016,1120,13133824,-16147.2,706.9320759450655,-17472,-14400,368.64000000000016,261231820.8,0,0.718747782,0,1.4882973405394837,0,0.3919381287091782,left
-8652.8,1017.0967308963292,-10176,-7232,896,75905433.6,3110.4,1651.6960495200078,512,6016,1344,12402688,-15974.4,880.4129939977033,-17472,-14400,629.7600000000002,255956582.4,0,0.7315505776173091,0,1.6798007688873824,0,0.5123524983508145,left
-8819.2,1338.135777864115,-11840,-7232,1062.4,79568896,2694.4,1758.6496638045908,384,6016,1390.08,10352640,-15795.2,1004.5349969015514,-17472,-14336,849.9199999999997,250497433.6,0,0.9230720315850335,0,1.8114470138361067,0,0.5171256933419686,left
-8985.6,1578.4014191580036,-11840,-7232,1233.92,83232358.4,2278.4,1763.9403164506446,384,6016,1464.32,8302592,-15616,1085.7388267903107,-17472,-14336,998.4,245038284.8,0,1.0067184153104853,0,1.936029774034667,0,0.5686075212966605,left
-9184,1558.5675474614502,-11840,-7232,1222.4,86774988.8,2176,1774.3127120099207,384,6016,1510.4,7883161.6,-15417.6,1073.3889509399658,-17472,-14336,1004.8,238854553.6,0,0.9299949905924145,0,1.9339356306655424,0,0.511587868,left
-9452.8,1424.787198145744,-11840,-7232,1141.7599999999998,91385446.4,2067.2,1776.8617729018767,384,6016,1507.8400000000001,7430553.6,-15264,1070.637941,-17472,-14336,985.6,234135961.6,0,0.8847532020984606,0,1.9596699552046026,0,0.5477844239323377,left
-9894.4,1350.4454968639052,-11840,-8192,1139.2,99722854.4,1593.6,2156.0402222593157,-2112,6016,1680.6399999999999,7188070.4,-14892.8,1320.9606201548931,-17472,-12416,1035.5199999999998,223540428.8,0,0.8284565180150355,0,2.156520394417827,0,0.6501120664734316,left
-10432,1610.7161140312714,-13568,-8192,1433.6,111421030.4,1036.8,2285.2212496824022,-2112,6016,1704.9599999999998,6297190.4,-14476.8,1490.4719252639413,-17472,-12032,988.1599999999999,211799244.8,0,1.0086462314060194,2,2.1551033855720054,0,0.7317671931093536,left
-10969.6,1669.455671768496,-13568,-8960,1523.2,123119206.4,480,2275.062724410033,-2112,6016,1542.4,5406310.4,-14060.8,1533.611476222058,-17472,-12032,1140.4800000000002,200058060.8,0,0.8381496336257624,2,2.2558057756078154,0,0.7845373255321588,left
-11468.8,1738.8224061128267,-13952,-9216,1520.64,134556876.8,-249.6,1374.2724038559459,-2112,1536,1272.32,1950924.8,-13478.4,1196.3721160241073,-14592,-11648,1157.1200000000001,183098572.8,0,0.9404419101533725,1,2.145362110171606,0,0.6319649839358588,left
-11942.4,1705.3808489601377,-13952,-9216,1454.08,145529241.6,-428.8,1380.101793347143,-2112,1536,1299.2,2088550.4,-13203.2,1267.1515142239307,-14592,-11648,1248,175930163.2,0,0.9367895010133905,1,2.0875022841296835,0,0.5379644892230211,left
-12486.4,1614.1327826421223,-14656,-9920,1452.8,158515609.6,-448,1368.1637328916447,-2112,1536,1280,2072576,-12985.6,1229.2165960480684,-14592,-11648,1182.72,170136780.8,0,0.7250145548365353,1,2.104581514,0,0.5985598393366215,left
-12736,1686.2512268342462,-14656,-9920,1523.2,165049139.2,-499.2,1345.4620618954666,-2112,1536,1228.8,2059468.8,-12755.2,1168.9596058033828,-14592,-11648,1050.8800000000003,164061593.6,0,0.6879761213419906,1,2.0753921772118926,0,0.5979184862972102,left
-12985.6,1719.5526860204081,-14656,-9920,1493.7599999999998,171582668.8,-550.4,1320.3868524034917,-2112,1536,1177.6,2046361.6,-12524.8,1056.3102574527998,-14592,-11648,826.8799999999995,157986406.4,0,0.7968729562870059,1,2.1470626397000916,0,0.629147947,left
-13478.4,1456.3902773638663,-14848,-9920,1077.7600000000002,183788339.2,-761.6,1124.0885374382217,-2112,1536,966.4,1843609.6,-12249.6,812.1698344558237,-14592,-11648,501.7600000000002,150712320,0,0.8057419643083319,0,2.146731524581179,0,0.5665059453251767,left
-15308.8,705.0464949207251,-16320,-14400,629.7599999999999,234856448,-2745.6,1143.2377880388665,-4544,-1344,992,8845312,-10944,870.0234479598812,-11776,-9344,729.6,120528076.8,0,0.39269744428287834,0,1.5784707600879015,0,0.6488858501021411,right
-15328,729.2911627052669,-16320,-14400,652.8,235479449.6,-2656,1113.765505,-4544,-1344,908.8,8294809.6,-10841.6,856.3573086042999,-11776,-9344,737.28,118273638.4,0,0.400684485,0,1.6168619259605328,0,0.5870671059851408,right
-15187.2,696.4246980112064,-16320,-14400,595.2,231136051.2,-1977.6,1679.545843375524,-4480,2240,1196.8,6731776,-11110.4,760.6043912573737,-12032,-9344,599.0400000000002,124019507.2,0,0.44121055777753204,0,1.9945934468041577,0,0.5611149368007797,right
-15078.4,675.6169328843084,-16320,-14400,558.0799999999999,227814604.8,-1305.6,1876.6738235505923,-3072,2240,1418.2400000000002,5226496,-11379.2,528.3780464780875,-12032,-10496,424.95999999999987,129765376,0,0.4113774820162705,0,2.158065169046676,0,0.43005141959382204,right
-14924.8,788.4218160350462,-16320,-13696,619.5199999999998,223371264,-1164.8,1920.8104955981473,-3072,2240,1607.6799999999998,5046272,-11411.2,537.7904424587704,-12032,-10496,454.4,130504704,0,0.45663300433724086,0,2.1097541686030823,0,0.43386317486941717,right
-14771.2,859.9847440507302,-16320,-13696,619.5200000000004,218927923.2,-1024,1953.8352028766396,-3072,2240,1740.8,4866048,-11443.2,545.1658096395994,-12032,-10496,476.15999999999985,131244032,0,0.5044201437254205,1,2.1280882392923814,0,0.43264598804393894,right
-14592,1023.1996872556207,-16320,-12928,768,213973401.6,-812.8,1980.2907261308883,-3072,2240,1811.2,4582195.2,-11769.6,1213.7916789960293,-15040,-10496,760.32,139996774.4,0,0.5234325995214775,1,2.092083317619223,0,0.7534339347538027,right
-14412.8,1135.8151962357256,-16320,-12928,885.7599999999999,209018880,-473.6,2082.351901,-3072,2240,1899.5199999999998,4560486.4,-12339.2,2097.7556006360705,-17472,-10496,1566.7200000000005,156656435.2,0,0.5441895824537236,1,2.2296035474819687,0,1.0520734110658263,right
-14259.2,1227.3324569976955,-16320,-12864,1036.8,204831129.6,0,1973.2353128808536,-3072,2240,1664,3893657.6,-12966.4,2551.8590556690233,-17472,-10496,2216.96,174639513.6,0,0.5581634120794862,2,1.677934876419082,0,0.9851475700316901,right
-12518.4,5318.796615776918,-16320,3008,3105.28,184999936,-940.8,4199.985066640119,-12480,2240,2981.12,18524979.2,-13497.6,2678.6045322144887,-17472,-10496,2501.1200000000003,189360128,0,1.6749751159691677,1,2.2706392750292457,0,1.0153501965523015,right
-10585.6,6871.359038792835,-16320,3008,5437.44,159270502.4,-1926.4,5449.8132665257435,-12480,2240,4360.96,33411481.6,-14099.2,2611.647020560014,-17472,-10496,2502.4,205608140.8,0,1.8893454421722908,1,2.168462663801828,0,0.9450721970729782,right
-9862.4,6605.187586,-14720,3008,5303.040000000001,140895436.8,-3008,6460.513911446983,-13440,2240,5875.2,50786304,-11923.2,8069.486387620962,-17472,11264,4721.92,207279308.8,0,1.8071508160523466,1,2.0765927145349052,0,1.9427501410200556,right
-9299.2,6404.0339287046245,-14720,3008,5007.359999999999,127486771.2,-4576,6885.356054700439,-13440,2240,6707.2,68347904,-9593.6,10651.432534640586,-17472,11264,8343.039999999999,205490176,0,1.8777116303847396,0,2.105720693414949,0,2.0885967186462118,right
-9094.4,6258.496483980796,-13696,3008,4843.5199999999995,121876889.6,-5209.6,6510.294420377622,-13440,1664,6200.32,69523865.6,-7212.8,12363.503037569895,-17472,11776,11188.480000000001,204880691.2,0,1.8731267941565146,0,1.9514494603185866,1,2.014214461622426,right
-8992,6190.374980564586,-13696,3008,4800,119176806.4,-5625.6,6289.181364851867,-13440,1664,5867.5199999999995,71201177.6,-4864,13467.46146829461,-17472,11776,13107.2,205031014.4,0,1.8822918076783013,0,1.9137282869375376,1,2.0498019429668854,right
-9504,6745.14154,-18816,3008,5171.2,135822950.4,-5222.4,6753.149475615062,-13440,4096,6190.08,72878489.6,-2457.6,14160.907903097173,-17472,12352,14144,206571110.4,0,1.8702183790460105,0,1.890926501153021,1,1.5111543267276462,right
-10092.8,7255.977243624735,-18816,3008,5642.24,154513817.6,-4851.2,7141.941204,-13440,4096,6487.039999999999,74541465.6,281.6,14111.30193284801,-17472,12352,13818.88,199208140.8,0,1.8512869886568903,0,1.7854261974313737,1,1.8295004512331474,right
-10444.8,7467.283479284819,-18816,3008,5923.839999999999,164854169.6,-4876.8,7118.963699865311,-13440,4096,6466.56,74462822.4,2323.2,12812.123858283607,-17472,12352,11493.119999999999,169547776,0,1.8178904009096843,0,1.7789700000734976,1,1.891479735182351,right
-10297.6,7432.5716034223315,-18816,3008,5806.08,161283686.4,-5062.4,6968.624357791141,-13440,4096,6318.08,74189619.2,3283.2,11594.745954957358,-16512,12352,10216.96,145217536,0,1.7910210913375137,0,1.691907385699724,1,2.0761593063043313,right
-11737.6,5965.349330927737,-18816,3008,4147.2,173356646.4,-3833.6,6627.350650146708,-13440,4096,5676.8,58618265.6,4147.2,10341.687104143115,-16512,12352,9180.16,124149760,0,1.590851159539874,1,1.896349352253953,1,2.1313052194406024,right
-12774.4,3831.906136637483,-18816,-7360,3151.3599999999997,177868800,-2630.4,6012.012295396609,-13440,4096,4910.08,43063296,3686.4,11309.334226204477,-21120,12352,9733.12,141490585.6,0,1.0398175172197819,1,2.1694162013261336,1,2.1760254053181143,right
-12601.6,4028.183590652243,-18816,-7360,3283.2,175026585.6,-1331.2,4821.608959673109,-13440,4096,3527.679999999999,25020006.4,448,13160.834016125269,-21120,12352,11955.2,173408256,0,1.0501066473459524,1,2.1823040870590784,1,1.8647979949825007,right
-12755.2,3919.084301,-18816,-7360,3162.88,178054348.8,51.2,2639.842904416852,-4096,4096,1955.8400000000001,6971392,-2380.8,13565.91078254608,-21120,12352,12620.8,189702144,0,1.114107488749579,2,1.965271441892136,1,1.9182040130890123,right
-12550.4,3971.245125,-18816,-7360,3310.0800000000004,173283328,499.2,2249.2699615653078,-4096,4096,1620.4800000000002,5308416,-5260.8,13309.408978613588,-21120,12352,12093.439999999999,204816384,0,1.1972853474394953,2,2.289781995395047,1,1.9657505768866066,right
-12460.8,3977.5935639529584,-18816,-7360,3339.5199999999995,171092787.2,793.6,1770.1988136929704,-1152,4096,1443.84,3763404.8,-8012.8,12309.80731611994,-21120,12352,10393.6,215736320,0,1.2239891101511495,1,2.232866601791095,0,1.9340315847313516,right
-11756.8,3366.5520878192274,-18816,-7360,2357.7599999999998,149556019.2,268.8,1464.9710440824417,-1152,4096,1039.36,2218393.6,-10822.4,10399.141379940942,-21120,12352,8568.320000000002,225266483.2,0,1.3081452105070903,2,2.2500203814106188,0,2.0204126821872346,right
-11001.6,2409.2323756748747,-16448,-7360,1607.6799999999998,126839603.2,-134.4,723.1999999999999,-1152,1408,555.52,541081.6,-13856,7096.688128979602,-21120,2944,5753.6,242351718.4,0,1.0974838834012295,2,2.122986594554939,0,1.6655004767668102,right
-10483.2,1605.0607963563252,-11776,-7360,1249.2799999999995,112473702.4,-268.8,520.5683048361665,-1152,384,424.96000000000004,343244.8,-15948.8,4411.712701434671,-21120,-7872,3312.6400000000003,273827430.4,0,0.9645447428345955,2,2.0604677911732465,0,1.317875118702246,right
-10291.2,1599.6927705031362,-11776,-7360,1336.3199999999997,108467814.4,-499.2,844.6060383397694,-2496,384,660.48,962560,-16537.6,3615.5412098329066,-21120,-7872,2606.0800000000004,286564352,0,0.982241718,0,2.2241024378840564,0,1.2039102318163002,right
-10099.2,1571.0142456387848,-11776,-7360,1346.56,104461926.4,-576,848.0905612020453,-2496,384,691.2,1051033.6,-14988.8,7842.431622908804,-21120,7616,4766.72,286167859.2,0,0.8774480053807131,0,2.1917765913111156,0,1.7973216030356252,right
-10310.4,1308.623949039601,-11776,-7360,1093.1200000000001,108016844.8,-627.2,854.2501741293355,-2496,384,716.8,1123123.2,-12115.2,10029.192079125816,-21120,7616,7892.479999999999,247362764.8,0,0.7765561792707902,0,2.1853412093484352,0,1.9982247912365676,right
-10617.6,865.5157075408857,-11776,-9472,724.4799999999999,113482547.2,-998.4,1355.289725483079,-4160,384,993.28,2833612.8,-8608,12170.681624296973,-17984,13952,11001.6,222223155.2,0,0.5574220484489248,0,2.170627069480881,0,2.005517069108667,right
-10598.4,867.2885563640282,-11776,-9472,742.4,113078272,-1452.8,1561.6655723937824,-4160,384,1291.52,4549427.2,-5510.4,13503.43733424938,-17984,13952,13035.519999999999,212707328,0,0.5565911886985238,0,1.9748606786338634,1,2.109678100006975,right
-11168,1923.8893939101592,-16320,-9472,1312,128425574.4,-1702.4,1443.1113054785485,-4160,64,1223.68,4980736,-2547.2,13897.25184919666,-17984,13952,13696,199621836.8,0,1.0053167714339628,0,1.9383227581668505,1,1.687030602634733,right
-11622.4,2472.2894328941343,-16320,-9472,1909.7599999999998,141192396.8,-1798.4,1435.2133778640723,-4160,64,1209.6,5294080,288,13807.523514374328,-17984,13952,13324.8,190730649.6,0,1.113249665904113,0,1.8760309575073326,1,1.6783213843566749,right
-12281.6,3197.7528109595964,-18368,-9472,2832.6400000000003,161063321.6,-1612.8,1615.489820456941,-4160,704,1395.2,5210931.2,2566.4,12818.465081280208,-17984,13952,11485.440000000002,170899456,0,1.092930462482779,0,2.044937737357782,1,1.9414736424492687,right
-12992,3649.908272820017,-18368,-9472,3481.6,182113894.4,-1548.8,1691.5382821562152,-4160,704,1459.2,5260083.2,5068.8,10854.513206956819,-17984,13952,8376.32,143513190.4,0,1.187720945384703,0,2.049891685235381,1,2.1905009478470228,right
-13414.4,3669.851746324366,-18368,-9472,3558.4,193413939.2,-1504,1738.9284056567712,-4160,704,1504,5285888,7072,7847.102089,-13760,13952,5184,111590195.2,0,1.0332820248957553,0,2.0642485352534177,0,2.076935378799375,right
-14016,3461.447558464522,-18368,-9472,3251.2,208429875.2,-1203.2,1800.3917795857656,-4160,704,1546.2400000000002,4689100.8,8147.2,5213.863611564844,-3008,13952,4106.24,93561241.6,0,0.9714335744137352,0,1.9530620269682548,0,1.6770407092624107,right
-14592,3119.7620422077066,-18368,-9472,2688,222659379.2,-665.6,2470.6321134478926,-4160,4416,2035.2,6547046.4,7084.8,6202.524595678763,-3008,13952,5062.4,88665702.4,0,1.0353710831489287,1,2.1080519690383386,0,1.701830814682076,right
-15180.8,2612.2350889611753,-18368,-10432,1899.5200000000004,237280460.8,-262.4,2707.3512960087023,-4160,4416,2298.88,7398604.8,5414.4,7861.857531143642,-9088,13952,6942.719999999999,91124531.2,0,1.0243597411630594,1,2.084883724712113,0,2.099152123056494,right
-15673.6,2080.6300584198048,-18368,-10432,1336.3200000000002,249990758.4,460.8,2529.7087895645222,-4160,4416,1953.28,6611763.2,3110.4,8381.126836,-9088,13952,7539.2,79917875.2,0,0.8827456563817243,1,2.003828770917867,1,2.154448647229088,right
-16339.2,1156.984771,-18368,-15232,961.2800000000003,268308070.4,1286.4,2214.520227950063,-2112,4416,1902.08,6558924.8,774.4,8288.751163,-9408,12608,7494.4,69303091.2,0,0.54732153,0,2.2256175341538547,1,2.009179425409126,right
-16416,1178.4518657968174,-18368,-15232,1049.6,270873804.8,1907.2,2037.935268844425,-2112,4416,1843.2,7790592,-1427.2,7760.223666879712,-9408,12608,6888.960000000001,62257971.2,0,0.5599125519935787,0,1.9086616291778038,1,2.1004972575964858,right
-16377.6,1187.1784364618488,-18368,-15232,1080.3200000000002,269635174.4,2515.2,1610.220158860272,512,4416,1525.7599999999998,8919040,-3616,6472.881027795892,-9408,7040,5638.4,54973644.8,0,0.5836685426259398,0,1.8281326929682917,1,2.0069990209848827,right
-16134.4,986.7006840982732,-18368,-15232,828.1599999999999,261292441.6,2841.6,1539.2498952411852,512,4416,1359.3600000000001,10443980.8,-5248,5575.645325879328,-9408,7040,4812.8,58629324.8,0,0.5183325032157252,0,1.7230274258644873,0,2.068299151071762,right
-15833.6,666.4609816035744,-17088,-15232,542.72,251147059.2,3123.2,1370.7957397074154,512,4416,1064.9599999999998,11633459.2,-6924.8,3896.627793361845,-9728,2048,3361.2799999999997,63136563.2,0,0.3895554901257925,0,1.6694993797171718,0,1.7217799592809757,right
-15820.8,674.1603370119011,-17088,-15232,552.9599999999998,250752204.8,3424,1059.4851579894832,512,4416,723.2,12846284.8,-8102.4,2555.7084027721157,-9728,-3008,2037.7599999999998,72180531.2,0,0.3918367097533925,0,1.403523211006692,0,1.435504981372666,right
-15603.2,1012.6571779235063,-17088,-13312,727.0400000000002,244485324.8,3712,437.8273632,3072,4416,396.8,13970636.8,-9088,2287.4069161388843,-12864,-3008,1216,87823974.4,0,0.49448391451688006,0,0.8489953015454843,0,1.2631448668515985,right
-15404.8,1235.7304560461396,-17088,-13248,885.7599999999999,238834892.8,3532.8,477.90476038641845,2624,4096,399.36,12709068.8,-9657.6,1107.2,-12864,-8704,669.4400000000002,94495129.6,0,0.5890020647158374,0,0.7758271048664231,0,0.818480537,right
